  16
     201
   0    5  9.022365359000000e+000
   1    5  4.113683325000000e+000
   2    5  1.056875834000000e+000
   3    5 -6.857814252000000e+000
   5    5  9.426246825000000e+000
   6    5  3.173877075500000e+001
   8    5 -2.275490553000000e+000
  10    5  2.109176226000000e+000
  13    5 -2.045217878000000e+000
  14    5 -7.433161442000000e+000
  15    5  6.245601074000000e+000
   0    6  6.910364911000000e+000
   2    6 -4.418370560000000e+000
   3    6  2.321066304000000e+000
   4    6  6.793556906000000e+000
   5    6  1.415782958000000e-001
   6    6  2.209185280000000e+001
   7    6 -8.147438138000000e+000
   8    6  4.754700950000000e-002
  12    6  6.454384052000000e+000
  13    6 -2.657492366000000e+000
  14    6  9.474540513000001e+000
  15    6  8.270327182000001e+000
   0    7 -1.528483605000000e+000
   2    7 -6.938227380000000e+000
   3    7  8.066128807000000e+000
   5    7 -8.623399291000000e+000
   6    7  3.469113690000000e+001
   7    7  4.796291272000000e+000
   8    7  5.702037008000000e+000
   9    7 -8.220436411000000e+000
  12    7 -9.677947136000000e+000
  13    7  2.291801273000000e+000
  14    7  7.391270506000000e+000
  15    7  5.970057545000000e+000
   0    8 -5.776953400000000e+000
   2    8 -2.466957903000000e+000
   3    8  6.196060953000000e+000
   5    8  8.571895286000000e+000
   6    8  1.233478951500000e+001
   8    8  5.637769027000000e+000
  12    8  1.301024931000000e+000
  14    8  8.704645527000000e+000
   0    9  9.357733286000000e+000
   2    9  6.026754579000000e+000
   3    9  4.788524748000000e+000
   5    9 -8.932177797000000e+000
   6    9 -3.013377289500000e+001
   8    9 -2.177029375000000e+000
   9    9 -1.519538720000000e-001
  11    9  6.472147966000000e+000
  12    9 -5.108540113000000e+000
  14    9 -4.586998800000000e+000
   0   10 -5.142594454000000e-001
   1   10  8.976128988999999e+000
   2   10  4.477330448000000e+000
   3   10 -5.605879584000000e+000
   5   10 -5.169284923000000e+000
   6   10  5.839850866099999e+001
   8   10  3.985288815000000e+000
   9   10 -5.405711547000000e+000
  10   10 -5.756002884000000e+000
  11   10 -5.695644324000000e+000
  12   10  9.119459727000001e+000
  13   10  7.230783615000000e+000
  14   10 -5.143102019000000e+000
  15   10 -7.073812381000000e+000
   0   11  3.268151835000000e-001
   1   11 -4.436552894000000e+000
   2   11 -6.303432441000000e+000
   4   11  6.390964813000000e+000
   5   11  3.823190058000000e+000
   6   11 -8.411813841000004e+000
   7   11 -3.088985862000000e+000
   8   11 -7.349679360000000e+000
   9   11 -4.767954349000000e+000
  10   11  1.042564167000000e-001
  11   11 -2.189214705000000e+000
  12   11 -3.991923728000000e+000
  14   11 -7.286402776000000e+000
  15   11  4.500506053000000e+000
   0   12 -4.881941941000000e+000
   1   12  1.769629031000000e+000
   2   12 -4.077558414000000e+000
   3   12  4.865628099000000e-001
   4   12 -6.460599008000000e+000
   5   12  7.109735460000000e-001
   6   12  3.631445334900000e+001
   7   12  8.355580267000001e+000
   9   12  2.278442809000000e+000
  10   12  7.354107231000000e+000
  11   12 -2.841463351000000e+000
  12   12  6.430095684000000e+000
  13   12 -5.291917151000000e+000
  14   12  9.009828584999999e+000
  15   12  9.582437806000000e+000
   0   13  7.463174349000000e+000
   2   13 -3.426141714000000e+000
   3   13  1.137732747000000e+000
   4   13  8.599339212000000e+000
   5   13  5.901547317000000e+000
   6   13  1.713070857000000e+001
   7   13 -9.828064920999999e+000
   8   13  4.812844961000000e-001
   9   13 -9.281765255000000e+000
  10   13  1.828185720000000e+000
  11   13 -3.925499536000000e+000
  12   13 -5.510377282000000e+000
  13   13  3.928319969000000e+000
  14   13  5.479395417000000e+000
   0   14 -5.399736857000000e+000
   1   14 -9.394881864000000e+000
   2   14  9.929642743000000e+000
   3   14  3.440246962000000e+000
   4   14  6.208770012000000e-001
   5   14  9.248281298000000e+000
   6   14 -1.342021504910000e+002
   7   14 -2.771348157000000e+000
   8   14  9.673812384000000e+000
  10   14 -3.122510181000000e+000
  11   14 -4.564885769000000e+000
  12   14  5.051787026000000e+000
  13   14 -8.898095209999999e+000
  14   14 -9.247934354000000e+000
  15   14  7.516699934000000e+000
   0   15  9.494070853000000e+000
   1   15  7.542070505000000e-001
   2   15 -7.385891930000000e+000
   3   15  8.599848425000000e-001
   4   15 -8.659058473000000e+000
   5   15 -1.482770976000000e+000
   6   15  4.371732310450000e+001
   7   15 -2.194491200000000e+000
   9   15 -4.357799557000000e+000
  11   15  8.281153357999999e+000
  12   15 -5.714674550000000e-001
  13   15 -5.965572355000000e+000
  14   15 -1.450180463000000e+000
  12
   1  0.0000000000e+000
   2  1.0000000000e+000
   3  4.0000000000e+000
   4  5.0000000000e+000
   5  6.0000000000e+000
   6  7.0000000000e+000
   7  8.0000000000e+000
   8  9.0000000000e+000
   9  1.1000000000e+001
  10  1.3000000000e+001
  11  1.4000000000e+001
  12  1.5000000000e+001
